case_index	case_tag	target_low_nm	target_high_nm	candidate_index	condition_order_code	valid	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
11	494_534	4.9400000000e+02	5.3400000000e+02	11	1	1	4.8844185874e+02	5.3460989727e+02	-5.5581412625e+00	6.0989726947e-01	5.5581412625e+00	4.2963272333e-01	3.5721054673e-01	4.2963272333e-01	1.4373493113e+01	1.6975613429e+01	1.6975613429e+01	4.4356852770e-01	6.1266437173e-01	4.4356852770e-01	7.2422176600e-02	2.0139675439e-01	1.0114785609e+00	0	2.2817235589e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	12	1	1	4.8886156818e+02	5.3586902559e+02	-5.1384318213e+00	1.8690255931e+00	5.1384318213e+00	1.4831201732e-01	6.2285948545e-02	1.4831201732e-01	1.8929707008e+01	3.3670315987e+01	3.3670315987e+01	4.6180470288e-01	8.9704043791e-01	4.6180470288e-01	8.6026068777e-02	2.6523695547e-01	2.0062192686e+00	0	2.8749121961e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	13	1	1	4.8844185874e+02	5.3460989727e+02	-5.5581412625e+00	6.0989726947e-01	5.5581412625e+00	5.1848155260e-01	3.8373154402e-01	5.1848155260e-01	1.5700832363e+01	1.6533224073e+01	1.6533224073e+01	3.6787790060e-01	5.8604705334e-01	3.6787790060e-01	1.3475000858e-01	2.1999500429e-01	9.8511913937e-01	0	2.5924077630e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	14	1	1	4.8970098706e+02	5.3586902559e+02	-4.2990129389e+00	1.8690255931e+00	4.2990129389e+00	1.5512517095e-01	1.4051213861e-01	1.5512517095e-01	1.6071844459e+01	2.3433288492e+01	2.3433288492e+01	5.8746990561e-01	8.2512882352e-01	5.8746990561e-01	1.4613032341e-02	2.2519350623e-01	1.3962540452e+00	0	2.2137328393e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	15	1	1	4.8886156818e+02	5.3586902559e+02	-5.1384318213e+00	1.8690255931e+00	5.1384318213e+00	2.1446730196e-01	6.7659012973e-02	2.1446730196e-01	2.4416918734e+01	3.0874949815e+01	3.0874949815e+01	4.4494406879e-01	8.9090443403e-01	4.4494406879e-01	1.4680828899e-01	3.4212199821e-01	1.8396595761e+00	0	2.3990273604e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	16	1	1	4.9012069650e+02	5.3586902559e+02	-3.8793034977e+00	1.8690255931e+00	3.8793034977e+00	8.4574304521e-02	4.1083082557e-02	8.4574304521e-02	2.0519053995e+01	4.2060173119e+01	4.2060173119e+01	4.3380925804e-01	9.1628922522e-01	4.3380925804e-01	4.3491221964e-02	2.8750637338e-01	2.5061223003e+00	0	4.3032065724e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	17	1	1	4.9012069650e+02	5.3586902559e+02	-3.8793034977e+00	1.8690255931e+00	3.8793034977e+00	8.5982143879e-02	4.6904373914e-02	8.5982143879e-02	1.9818673519e+01	3.8979726412e+01	3.8979726412e+01	4.6066254377e-01	9.1150284931e-01	4.6066254377e-01	3.9077769965e-02	2.7769286781e-01	2.3225763085e+00	0	3.7787894530e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	18	1	1	4.8970098706e+02	5.3586902559e+02	-4.2990129389e+00	1.8690255931e+00	4.2990129389e+00	1.8781985343e-01	1.8321588635e-01	1.8781985343e-01	1.5643551924e+01	2.1725269726e+01	2.1725269726e+01	5.8384703100e-01	7.8227779269e-01	5.8384703100e-01	4.6039670706e-03	2.1919240923e-01	1.2944830918e+00	0	2.2308788308e+00	1	0
11	494_534	4.9400000000e+02	5.3400000000e+02	19	1	1	4.8970098706e+02	5.3586902559e+02	-4.2990129389e+00	1.8690255931e+00	4.2990129389e+00	1.6532719135e-01	1.5264165401e-01	1.6532719135e-01	1.5901573021e+01	2.2906571498e+01	2.2906571498e+01	5.8589470387e-01	8.1278061867e-01	5.8589470387e-01	1.2685537338e-02	2.2280771771e-01	1.3648700278e+00	0	2.2205493780e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	0	0	1	4.8844185874e+02	5.5139827492e+02	4.4418587375e+00	7.3982749175e+00	7.3982749175e+00	3.1281045079e-01	4.1544574499e-01	4.1544574499e-01	1.7866221587e+01	2.2726381399e+01	2.2726381399e+01	6.6356274486e-01	4.9225401878e-01	4.9225401878e-01	1.0263529420e-01	8.2545416998e-01	7.2101834872e-01	0	2.0772287250e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	1	0	1	4.8844185874e+02	5.5097856548e+02	4.4418587375e+00	6.9785654763e+00	6.9785654763e+00	5.2680909634e-01	5.3177434206e-01	5.3177434206e-01	1.4680063582e+01	1.5643702180e+01	1.5643702180e+01	4.5078819990e-01	4.1428756714e-01	4.1428756714e-01	4.9652457237e-03	6.7824747616e-01	4.9631290242e-01	0	2.6588717103e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	2	0	1	4.8844185874e+02	5.5139827492e+02	4.4418587375e+00	7.3982749175e+00	7.3982749175e+00	2.9428300261e-01	3.7291583419e-01	3.7291583419e-01	1.7819484252e+01	2.0853618000e+01	2.0853618000e+01	6.8149712682e-01	5.3099200130e-01	5.3099200130e-01	7.8632831573e-02	8.2329481426e-01	6.6160296053e-01	0	1.8645791709e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	3	0	1	4.8844185874e+02	5.5139827492e+02	4.4418587375e+00	7.3982749175e+00	7.3982749175e+00	5.3150558472e-01	5.4078221321e-01	5.4078221321e-01	1.4684457344e+01	1.5621361940e+01	1.5621361940e+01	4.4621241093e-01	4.0629160404e-01	4.0629160404e-01	9.2766284943e-03	6.7845047651e-01	4.9560413482e-01	0	2.7039110661e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	4	0	1	4.8844185874e+02	5.5013914659e+02	4.4418587375e+00	6.1391465939e+00	6.1391465939e+00	4.2323553562e-01	4.2236763239e-01	4.2323553562e-01	1.4714325646e+01	1.8357800957e+01	1.8357800957e+01	5.0119835138e-01	5.5319470167e-01	5.0119835138e-01	8.6790323257e-04	6.7983045012e-01	5.8242054024e-01	0	2.1161776781e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	5	0	1	4.8844185874e+02	5.5139827492e+02	4.4418587375e+00	7.3982749175e+00	7.3982749175e+00	3.1151068211e-01	3.9093551040e-01	3.9093551040e-01	1.7536039501e+01	2.0617332631e+01	2.0617332631e+01	6.6442519426e-01	5.1696237922e-01	5.1696237922e-01	7.9424828291e-02	8.1019911573e-01	6.5410655872e-01	0	1.9546775520e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	6	0	1	4.8886156818e+02	5.5139827492e+02	4.8615681787e+00	7.3982749175e+00	7.3982749175e+00	2.1312935650e-01	2.2355599701e-01	2.2355599701e-01	1.9391824015e+01	2.0497404188e+01	2.0497404188e+01	7.6175366342e-01	6.5564714372e-01	6.5564714372e-01	1.0426640511e-02	8.9593996802e-01	6.5030170273e-01	1	1.1177799851e+00	1	1
12	484_544	4.8400000000e+02	5.4400000000e+02	7	0	1	4.8844185874e+02	5.5139827492e+02	4.4418587375e+00	7.3982749175e+00	7.3982749175e+00	2.6330277324e-01	2.8341433406e-01	2.8341433406e-01	1.8474683009e+01	1.9798066082e+01	1.9798066082e+01	7.1162489057e-01	6.1007645726e-01	6.1007645726e-01	2.0111560822e-02	8.5356627058e-01	6.2811446592e-01	1	1.4170716703e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	8	0	1	4.8844185874e+02	5.5139827492e+02	4.4418587375e+00	7.3982749175e+00	7.3982749175e+00	4.5373392105e-01	5.0912755728e-01	5.0912755728e-01	1.6161682649e+01	1.7931897083e+01	1.7931897083e+01	5.2320671082e-01	4.2315018177e-01	4.2315018177e-01	5.5393636227e-02	7.4670115737e-01	5.6890829198e-01	0	2.5456377864e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	9	0	1	4.8844185874e+02	5.5013914659e+02	4.4418587375e+00	6.1391465939e+00	6.1391465939e+00	4.2195618153e-01	4.1600176692e-01	4.2195618153e-01	1.4671240340e+01	1.8299863922e+01	1.8299863922e+01	5.0201535225e-01	5.5936321616e-01	5.0201535225e-01	5.9544146061e-03	6.7783982521e-01	5.8058242688e-01	0	2.1097809076e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	10	1	1	4.9096011538e+02	5.3670844448e+02	6.9601153847e+00	-7.2915555245e+00	7.2915555245e+00	9.5266714692e-02	3.2617796212e-02	9.5266714692e-02	2.2547318776e+01	8.5057901995e+01	8.5057901995e+01	3.8957257569e-01	9.2359347269e-01	3.8957257569e-01	6.2648918480e-02	1.0417299604e+00	2.6985513869e+00	0	4.8530039625e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	11	1	1	4.8844185874e+02	5.3460989727e+02	4.4418587375e+00	-9.3901027305e+00	9.3901027305e+00	3.5743445158e-01	4.6461072564e-01	4.6461072564e-01	1.6267889904e+01	2.3953900288e+01	2.3953900288e+01	6.1500746012e-01	4.1908594966e-01	4.1908594966e-01	1.0717627406e-01	7.5160813902e-01	7.5996267632e-01	0	2.3230536282e+00	0	0
12	484_544	4.8400000000e+02	5.4400000000e+02	12	1	1	4.8886156818e+02	5.3838728224e+02	4.8615681787e+00	-5.6127177597e+00	5.6127177597e+00	1.7836718261e-01	1.7516635358e-01	1.7836718261e-01	2.4323982706e+01	4.4457984051e+01	4.4457984051e+01	4.5797665417e-01	7.8952468932e-01	4.5797665417e-01	3.2008290291e-03	1.1238152878e+00	1.4104762956e+00	1	1.1727894160e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	13	1	1	4.8844185874e+02	5.5013914659e+02	4.4418587375e+00	6.1391465939e+00	6.1391465939e+00	3.9062687755e-01	3.9791607857e-01	3.9791607857e-01	1.6209536495e+01	1.6554216188e+01	1.6554216188e+01	5.8252963424e-01	5.1868504286e-01	5.1868504286e-01	7.2892010212e-03	7.4891209808e-01	5.2519991681e-01	0	1.9895803928e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	14	1	1	4.8970098706e+02	5.3586902559e+02	5.7009870611e+00	-8.1309744069e+00	8.1309744069e+00	1.6126810014e-01	1.6166408360e-01	1.6166408360e-01	2.0511749306e+01	1.8229040460e+01	2.0511749306e+01	8.0767776072e-01	6.0065571964e-01	6.0065571964e-01	3.9598345757e-04	9.4768269362e-01	5.7833547807e-01	1	1.2047557769e+00	0	0
12	484_544	4.8400000000e+02	5.4400000000e+02	15	1	1	4.8886156818e+02	5.3670844448e+02	4.8615681787e+00	-7.2915555245e+00	7.2915555245e+00	2.3763963580e-01	1.2036652863e-01	2.3763963580e-01	2.6184895747e+01	3.6039288679e+01	3.6039288679e+01	4.4706985354e-01	8.4472696483e-01	4.4706985354e-01	1.1727310717e-01	1.2097930880e+00	1.1433843319e+00	0	1.1881981790e+00	1	0
12	484_544	4.8400000000e+02	5.4400000000e+02	16	1	1	4.7543086606e+02	5.3670844448e+02	-8.5691339397e+00	-7.2915555245e+00	8.5691339397e+00	1.5667463839e-01	3.3794574440e-02	1.5667463839e-01	1.8488756109e+01	4.0036391174e+01	4.0036391174e+01	4.1029529274e-01	9.2109472305e-01	4.1029529274e-01	1.2288006395e-01	8.5421647517e-01	1.2701966119e+00	0	1.2288006395e+00	0	0
12	484_544	4.8400000000e+02	5.4400000000e+02	17	1	1	4.7543086606e+02	5.3670844448e+02	-8.5691339397e+00	-7.2915555245e+00	8.5691339397e+00	1.9089592993e-01	3.8837868720e-02	1.9089592993e-01	2.1450455770e+01	3.7138014245e+01	3.7138014245e+01	4.0989689529e-01	9.1714922711e-01	4.0989689529e-01	1.5205806121e-01	9.9105275715e-01	1.1782425559e+00	0	1.5205806121e+00	0	0
12	484_544	4.8400000000e+02	5.4400000000e+02	18	1	1	4.8970098706e+02	5.3586902559e+02	5.7009870611e+00	-8.1309744069e+00	8.1309744069e+00	1.9566935301e-01	1.9469484687e-01	1.9566935301e-01	1.5615609788e+01	2.1248017305e+01	2.1248017305e+01	5.8730566502e-01	7.7185544372e-01	5.8730566502e-01	9.7450613976e-04	7.2147152963e-01	6.7411569321e-01	1	9.7834676504e-01	0	0
12	484_544	4.8400000000e+02	5.4400000000e+02	19	1	1	4.8970098706e+02	5.3586902559e+02	5.7009870611e+00	-8.1309744069e+00	8.1309744069e+00	1.5779921412e-01	1.5133185685e-01	1.5779921412e-01	1.6023506805e+01	2.2960552649e+01	2.2960552649e+01	5.9216025472e-01	8.1495700777e-01	5.9216025472e-01	6.4673572779e-03	7.4031716477e-01	7.2844767788e-01	1	8.4436602426e-01	0	0
13	474_554	4.7400000000e+02	5.5400000000e+02	0	0	1	4.7333231885e+02	5.5181798436e+02	-6.6768114573e-01	-2.1820156413e+00	2.1820156413e+00	2.9334145784e-01	3.9516943693e-01	3.9516943693e-01	1.5467072707e+01	2.3141776362e+01	2.3141776362e+01	6.6684418917e-01	5.4347056150e-01	5.4347056150e-01	1.0182797909e-01	6.3282991034e-01	7.6642186248e-01	0	1.9758471847e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	1	0	1	4.7333231885e+02	5.5097856548e+02	-6.6768114573e-01	-3.0214345237e+00	3.0214345237e+00	5.3194081783e-01	5.5669492483e-01	5.5669492483e-01	1.3334605575e+01	1.6579215383e+01	1.6579215383e+01	4.3670541048e-01	4.0148353577e-01	4.0148353577e-01	2.4754106998e-02	5.4558075792e-01	5.4907941956e-01	0	2.7834746242e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	2	0	1	4.7333231885e+02	5.5265740324e+02	-6.6768114573e-01	-1.3425967589e+00	1.3425967589e+00	2.6272958517e-01	3.6027708650e-01	3.6027708650e-01	1.5996722726e+01	2.3553987433e+01	2.3553987433e+01	6.9678139687e-01	5.7240757346e-01	5.7240757346e-01	9.7547501326e-02	6.5450035702e-01	7.8007369159e-01	0	1.8013854325e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	3	0	1	4.7333231885e+02	5.5013914659e+02	-6.6768114573e-01	-3.8608534061e+00	3.8608534061e+00	5.3552359343e-01	5.6292742491e-01	5.6292742491e-01	1.3193555834e+01	1.6226514028e+01	1.6226514028e+01	4.3487560749e-01	3.9668768644e-01	3.9668768644e-01	2.7403831482e-02	5.3980975674e-01	5.3739846537e-01	0	2.8146371245e+00	0	0
13	474_554	4.7400000000e+02	5.5400000000e+02	4	0	1	4.7333231885e+02	5.5097856548e+02	-6.6768114573e-01	-3.0214345237e+00	3.0214345237e+00	4.2084065080e-01	5.0480294228e-01	5.0480294228e-01	1.4422505519e+01	2.1390953967e+01	2.1390953967e+01	5.4026046395e-01	4.4548040628e-01	4.4548040628e-01	8.3962291479e-02	5.9009180647e-01	7.0843717970e-01	0	2.5240147114e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	5	0	1	4.7333231885e+02	5.5181798436e+02	-6.6768114573e-01	-2.1820156413e+00	2.1820156413e+00	2.8289800882e-01	3.7669453025e-01	3.7669453025e-01	1.5635357659e+01	2.2737391769e+01	2.2737391769e+01	6.7727619410e-01	5.5982181430e-01	5.5982181430e-01	9.3796521425e-02	6.3971523073e-01	7.5302923487e-01	0	1.8834726512e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	6	0	1	4.7375202830e+02	5.5307711268e+02	-2.4797170453e-01	-9.2288731773e-01	9.2288731773e-01	2.2849626839e-01	3.1670790911e-01	3.1670790911e-01	1.7047669022e+01	2.4853005442e+01	2.4853005442e+01	7.2898070514e-01	6.0669416189e-01	6.0669416189e-01	8.8211640716e-02	6.9749945987e-01	8.2309527241e-01	1	1.5835395455e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	7	0	1	4.7375202830e+02	5.5307711268e+02	-2.4797170453e-01	-9.2288731773e-01	9.2288731773e-01	2.4236142635e-01	3.4256672859e-01	3.4256672859e-01	1.6580622048e+01	2.4986388844e+01	2.4986388844e+01	7.1550202370e-01	5.8493137360e-01	5.8493137360e-01	1.0020530224e-01	6.7839039506e-01	8.2751273604e-01	0	1.7128336430e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	8	0	1	4.7375202830e+02	5.5097856548e+02	-2.4797170453e-01	-3.0214345237e+00	3.0214345237e+00	4.4542542100e-01	5.1399809122e-01	5.1399809122e-01	1.4104823199e+01	1.9365204545e+01	1.9365204545e+01	5.1698359847e-01	4.3806910515e-01	4.3806910515e-01	6.8572670221e-02	5.7709394464e-01	6.4134731502e-01	0	2.5699904561e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	9	0	1	4.7333231885e+02	5.5097856548e+02	-6.6768114573e-01	-3.0214345237e+00	3.0214345237e+00	4.2572760582e-01	5.0577580929e-01	5.0577580929e-01	1.4367784888e+01	2.0837714639e+01	2.0837714639e+01	5.3561419249e-01	4.4473719597e-01	4.4473719597e-01	8.0048203468e-02	5.8785293084e-01	6.9011470049e-01	0	2.5288790464e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	10	1	1	4.7501115662e+02	5.5349682212e+02	1.0111566191e+00	-5.0317787653e-01	1.0111566191e+00	3.5394039005e-02	2.8690954670e-02	3.5394039005e-02	2.4829684357e+01	4.0681013637e+01	4.0681013637e+01	7.1118089929e-01	9.2075947858e-01	7.1118089929e-01	6.7030843347e-03	1.0158979157e+00	1.3472958061e+00	1	9.9227373174e-01	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	11	1	1	4.7333231885e+02	5.5097856548e+02	-6.6768114573e-01	-3.0214345237e+00	3.0214345237e+00	3.5503378510e-01	3.6237633228e-01	3.6237633228e-01	1.4894547762e+01	1.8303684265e+01	1.8303684265e+01	6.0938939452e-01	5.7960021496e-01	5.7960021496e-01	7.3425471783e-03	6.0940525099e-01	6.0619131241e-01	0	1.8118816614e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	12	1	1	4.7417173774e+02	5.5265740324e+02	1.7173773667e-01	-1.3425967589e+00	1.3425967589e+00	5.3555637598e-02	8.7829917669e-02	8.7829917669e-02	2.6079902278e+01	3.0943577544e+01	3.0943577544e+01	8.9864602685e-01	7.2074320912e-01	7.2074320912e-01	3.4274280071e-02	1.0670501479e+00	1.0248061325e+00	1	6.9372835383e-01	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	13	1	1	4.7333231885e+02	5.5097856548e+02	-6.6768114573e-01	-3.0214345237e+00	3.0214345237e+00	3.5682302713e-01	4.3171831965e-01	4.3171831965e-01	1.4791648868e+01	2.0504570933e+01	2.0504570933e+01	6.0513544083e-01	5.1250007749e-01	5.1250007749e-01	7.4895292521e-02	6.0519517843e-01	6.7908146712e-01	0	2.1585915983e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	14	1	1	4.7375202830e+02	5.5265740324e+02	-2.4797170453e-01	-1.3425967589e+00	1.3425967589e+00	1.5290305018e-01	1.8931394815e-01	1.8931394815e-01	1.9791604206e+01	2.4481912405e+01	2.4481912405e+01	8.0022928119e-01	7.0398628712e-01	7.0398628712e-01	3.6410897970e-02	8.0976661534e-01	8.1080521254e-01	1	9.4656974077e-01	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	15	1	1	4.7417173774e+02	5.5265740324e+02	1.7173773667e-01	-1.3425967589e+00	1.3425967589e+00	6.6379383206e-02	8.0538414419e-02	8.0538414419e-02	2.4468010260e+01	2.9024433499e+01	2.9024433499e+01	8.8614319265e-01	7.4899641424e-01	7.4899641424e-01	1.4159031212e-02	1.0011001456e+00	9.6124688232e-01	1	6.6755993819e-01	1	1
13	474_554	4.7400000000e+02	5.5400000000e+02	16	1	1	4.7501115662e+02	5.5349682212e+02	1.0111566191e+00	-5.0317787653e-01	1.0111566191e+00	3.7437431514e-02	5.1015563309e-02	5.1015563309e-02	2.9530123815e+01	3.4082683895e+01	3.4082683895e+01	9.0818745643e-01	7.0766638964e-01	7.0766638964e-01	1.3578131795e-02	1.2082147644e+00	1.1287687540e+00	1	7.0654761526e-01	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	17	1	1	4.7459144718e+02	5.5307711268e+02	5.9144717787e-01	-9.2288731773e-01	9.2288731773e-01	4.5419994742e-02	8.0133460462e-02	8.0133460462e-02	2.7611116338e+01	3.3102292522e+01	3.3102292522e+01	9.0412413701e-01	7.0877627283e-01	7.0877627283e-01	3.4713465720e-02	1.1296992397e+00	1.0962996224e+00	1	7.0544122195e-01	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	18	1	1	4.7375202830e+02	5.5265740324e+02	-2.4797170453e-01	-1.3425967589e+00	1.3425967589e+00	1.9382967055e-01	2.3247155547e-01	2.3247155547e-01	1.8233496757e+01	2.3062035002e+01	2.3062035002e+01	7.6339064538e-01	6.7800489068e-01	6.7800489068e-01	3.8641884923e-02	7.4601719000e-01	7.6378094499e-01	1	1.1623577774e+00	1	0
13	474_554	4.7400000000e+02	5.5400000000e+02	19	1	1	4.7375202830e+02	5.5265740324e+02	-2.4797170453e-01	-1.3425967589e+00	1.3425967589e+00	1.6150310636e-01	2.0057386160e-01	2.0057386160e-01	1.9425014476e+01	2.4100181302e+01	2.4100181302e+01	7.9215767980e-01	6.9692063332e-01	6.9692063332e-01	3.9070755243e-02	7.9476772380e-01	7.9816283547e-01	1	1.0028693080e+00	1	0
14	464_564	4.6400000000e+02	5.6400000000e+02	0	0	1	4.5864248841e+02	5.6902607145e+02	-5.3575115877e+00	5.0260714479e+00	5.3575115877e+00	3.1827041507e-01	2.9113546014e-01	3.1827041507e-01	1.3576852362e+01	1.8827588933e+01	1.8827588933e+01	6.3394722342e-01	6.3068404794e-01	6.3068404794e-01	2.7134954929e-02	5.2013639441e-01	6.3632458297e-01	1	1.5913520753e+00	1	0
14	464_564	4.6400000000e+02	5.6400000000e+02	1	0	1	4.5864248841e+02	5.6902607145e+02	-5.3575115877e+00	5.0260714479e+00	5.3575115877e+00	5.4657393694e-01	5.4246741533e-01	5.4657393694e-01	1.1684911763e+01	1.5466562178e+01	1.5466562178e+01	4.1232544184e-01	3.9900988340e-01	3.9900988340e-01	4.1065216064e-03	4.4765514947e-01	5.2273043365e-01	0	2.7328696847e+00	1	0
14	464_564	4.6400000000e+02	5.6400000000e+02	2	0	1	4.5864248841e+02	5.6902607145e+02	-5.3575115877e+00	5.0260714479e+00	5.3575115877e+00	2.8842777014e-01	2.6360598207e-01	2.8842777014e-01	1.3883440290e+01	1.9323959818e+01	1.9323959818e+01	6.6043668985e-01	6.5899088979e-01	6.5899088979e-01	2.4821788073e-02	5.3188194007e-01	6.5310065544e-01	1	1.4421388507e+00	1	0
14	464_564	4.6400000000e+02	5.6400000000e+02	3	0	1	4.5864248841e+02	5.6902607145e+02	-5.3575115877e+00	5.0260714479e+00	5.3575115877e+00	5.6102228165e-01	5.5218702555e-01	5.6102228165e-01	1.1696682456e+01	1.5247886577e+01	1.5247886577e+01	4.0035003424e-01	3.9262348413e-01	3.9262348413e-01	8.8352560997e-03	4.4810609096e-01	5.1533975496e-01	0	2.8051114082e+00	1	0
14	464_564	4.6400000000e+02	5.6400000000e+02	4	0	1	4.5864248841e+02	5.6902607145e+02	-5.3575115877e+00	5.0260714479e+00	5.3575115877e+00	4.6455401182e-01	4.6553513408e-01	4.6553513408e-01	1.2156422291e+01	1.6651477679e+01	1.6651477679e+01	4.8992288113e-01	4.6942684054e-01	4.6942684054e-01	9.8112225533e-04	4.6571896717e-01	5.6277756154e-01	0	2.3276756704e+00	1	0
14	464_564	4.6400000000e+02	5.6400000000e+02	5	0	1	4.5864248841e+02	5.6902607145e+02	-5.3575115877e+00	5.0260714479e+00	5.3575115877e+00	3.2302811742e-01	4.2307919264e-01	4.2307919264e-01	1.3492967961e+01	2.7996457582e+01	2.7996457582e+01	6.2796404958e-01	4.9664676189e-01	4.9664676189e-01	1.0005107522e-01	5.1692273865e-01	9.4620900523e-01	0	2.1153959632e+00	1	0
14	464_564	4.6400000000e+02	5.6400000000e+02	6	0	1	4.5864248841e+02	5.6902607145e+02	-5.3575115877e+00	5.0260714479e+00	5.3575115877e+00	2.1290385723e-01	2.9155033827e-01	2.9155033827e-01	1.6289154435e+01	2.8144852827e+01	2.8144852827e+01	7.2859650850e-01	6.2566775084e-01	6.2566775084e-01	7.8646481037e-02	6.2404612128e-01	9.5122438681e-01	1	1.4577516913e+00	1	0
14	464_564	4.6400000000e+02	5.6400000000e+02	7	0	1	4.5864248841e+02	5.6902607145e+02	-5.3575115877e+00	5.0260714479e+00	5.3575115877e+00	2.3481720686e-01	2.0745137334e-01	2.3481720686e-01	1.5152178811e+01	2.1333207053e+01	2.1333207053e+01	7.0955342054e-01	7.1143415570e-01	7.0955342054e-01	2.7365833521e-02	5.8048798380e-01	7.2100809771e-01	1	1.1986057606e+00	1	0
14	464_564	4.6400000000e+02	5.6400000000e+02	8	0	1	4.5864248841e+02	5.6902607145e+02	-5.3575115877e+00	5.0260714479e+00	5.3575115877e+00	4.8786371946e-01	5.4582393169e-01	5.4582393169e-01	1.2158008708e+01	1.8596240993e+01	1.8596240993e+01	4.6769791842e-01	3.8820779324e-01	3.8820779324e-01	5.7960212231e-02	4.6577974364e-01	6.2850561144e-01	0	2.7291196585e+00	1	0
14	464_564	4.6400000000e+02	5.6400000000e+02	9	0	1	4.5864248841e+02	5.6902607145e+02	-5.3575115877e+00	5.0260714479e+00	5.3575115877e+00	4.7142037749e-01	4.7609099746e-01	4.7609099746e-01	1.2116948707e+01	1.6754530576e+01	1.6754530576e+01	4.8320391774e-01	4.6042039990e-01	4.6042039990e-01	4.6706199646e-03	4.6420671330e-01	5.6626048716e-01	0	2.3804549873e+00	1	0
14	464_564	4.6400000000e+02	5.6400000000e+02	10	1	1	4.6074103562e+02	5.5391653156e+02	-3.2589643817e+00	-1.0083468435e+01	1.0083468435e+01	3.3218018711e-02	4.0298625827e-02	4.0298625827e-02	3.1447710042e+01	3.6964278109e+01	3.6964278109e+01	8.8910640031e-01	7.7719803154e-01	7.7719803154e-01	7.0806071162e-03	1.2047784035e+00	1.2492985127e+00	1	7.1228146489e-01	0	0
14	464_564	4.6400000000e+02	5.6400000000e+02	11	1	1	4.5864248841e+02	5.6902607145e+02	-5.3575115877e+00	5.0260714479e+00	5.3575115877e+00	4.4480842352e-01	5.0619775057e-01	5.0619775057e-01	1.2387037445e+01	1.8467205363e+01	1.8467205363e+01	5.0923335552e-01	4.2674249411e-01	4.2674249411e-01	6.1389327049e-02	4.7455395568e-01	6.2414453561e-01	0	2.5309887528e+00	1	0
14	464_564	4.6400000000e+02	5.6400000000e+02	12	1	1	4.5906219785e+02	5.7070490921e+02	-4.9378021465e+00	6.7049092127e+00	6.7049092127e+00	6.8854257464e-02	1.0534554720e-01	1.0534554720e-01	2.4755585256e+01	3.4949946054e+01	3.4949946054e+01	8.4312327206e-01	7.9385387897e-01	7.9385387897e-01	3.6491289735e-02	9.4839956371e-01	1.1812192164e+00	1	6.2983883211e-01	1	0
