case_index	case_tag	target_low_nm	target_high_nm	candidate_index	condition_order_code	valid	candidate_spectrum_valid	candidate_spectrum_maximum_absolute_error_nm	candidate_spectrum_summed_absolute_error_nm	peak1_wavelength_nm	peak2_wavelength_nm	peak1_signed_error_nm	peak2_signed_error_nm	maximum_absolute_error_nm	summed_absolute_error_nm	mean_absolute_error_nm	peak1_transmittance	peak2_transmittance	worst_valley_transmittance	peak1_fwhm_nm	peak2_fwhm_nm	widest_fwhm_nm	peak1_prominence	peak2_prominence	minimum_prominence	valley_transmittance_imbalance	peak1_fwhm_to_ideal_ratio	peak2_fwhm_to_ideal_ratio	shape_gate_passed	shape_minimax_score	inside_position_window	selected
17	506_566	5.0600000000e+02	5.6600000000e+02	8	0	1	1	5.1246337891e+00	7.2928466797e+00	5.0984704590e+02	5.6944580078e+02	3.8470458984e+00	3.4458007812e+00	3.8470458984e+00	7.2928466797e+00	3.6464233398e+00	1.3820879161e-01	1.7944793403e-01	1.7944793403e-01	2.3489626797e+01	2.7121474902e+01	2.7121474902e+01	7.5313039124e-01	5.7571770251e-01	5.7571770251e-01	4.1239142418e-02	7.3849259825e-01	1.2532139087e+00	1	8.9723967016e-01	1	1
17	506_566	5.0600000000e+02	5.6600000000e+02	9	0	1	1	6.8034667969e+00	8.9716796875e+00	5.0942733765e+02	5.7406256104e+02	3.4273376465e+00	8.0625610352e+00	8.0625610352e+00	1.1489898682e+01	5.7449493408e+00	4.2887762189e-01	4.1047841311e-01	4.2887762189e-01	1.4374069112e+01	2.0032451861e+01	2.0032451861e+01	4.0829554200e-01	4.9175995588e-01	4.0829554200e-01	1.8399208784e-02	4.5190771815e-01	9.2564830593e-01	0	2.1443881094e+00	0	0
17	506_566	5.0600000000e+02	5.6600000000e+02	10	0	1	1	5.1246337891e+00	8.9716796875e+00	5.0984704590e+02	5.7238372803e+02	3.8470458984e+00	6.3837280273e+00	6.3837280273e+00	1.0230773926e+01	5.1153869629e+00	3.0620682240e-01	2.8624156117e-01	3.0620682240e-01	1.6893687939e+01	2.6555313764e+01	2.6555313764e+01	4.9859946966e-01	6.1620780826e-01	4.9859946966e-01	1.9965261221e-02	5.3112225272e-01	1.2270530522e+00	1	1.5310341120e+00	0	0
17	506_566	5.0600000000e+02	5.6600000000e+02	11	0	1	1	2.1866455078e+00	4.3548583984e+00	5.0984704590e+02	5.5769390869e+02	3.8470458984e+00	-8.3060913086e+00	8.3060913086e+00	1.2153137207e+01	6.0765686035e+00	2.8091559187e-02	3.3087670803e-02	3.3087670803e-02	4.1233350367e+01	3.6343253730e+01	4.1233350367e+01	8.5481416248e-01	4.2644533515e-01	4.2644533515e-01	4.9961116165e-03	1.2963392016e+00	1.6793286953e+00	0	1.9409391295e+00	0	0
17	506_566	5.0600000000e+02	5.6600000000e+02	12	0	1	1	5.9640502930e+00	8.9716796875e+00	5.0984704590e+02	5.7280346680e+02	3.8470458984e+00	6.8034667969e+00	6.8034667969e+00	1.0650512695e+01	5.3252563477e+00	2.9132840037e-01	2.3916202784e-01	2.9132840037e-01	1.7214803257e+01	2.3662223247e+01	2.3662223247e+01	5.2682718635e-01	6.6129606962e-01	5.2682718635e-01	5.2166372538e-02	5.4121782757e-01	1.0933707474e+00	1	1.4566420019e+00	0	0
17	506_566	5.0600000000e+02	5.6600000000e+02	13	0	1	1	5.1246337891e+00	7.2928466797e+00	5.0984704590e+02	5.7112463379e+02	3.8470458984e+00	5.1246337891e+00	5.1246337891e+00	8.9716796875e+00	4.4858398438e+00	1.6560867429e-01	2.4485814571e-01	2.4485814571e-01	2.2651926776e+01	2.8956083416e+01	2.8956083416e+01	7.2924432158e-01	5.1516461372e-01	5.1516461372e-01	7.9249471426e-02	7.1215606808e-01	1.3379864705e+00	1	1.2242907286e+00	1	0
17	506_566	5.0600000000e+02	5.6600000000e+02	14	0	1	1	3.4458007812e+00	5.6140136719e+00	5.0984704590e+02	5.6986547852e+02	3.8470458984e+00	3.8654785156e+00	3.8654785156e+00	7.7125244141e+00	3.8562622070e+00	4.8448476940e-02	5.4710883647e-02	5.4710883647e-02	3.4130850511e+01	3.3302304876e+01	3.4130850511e+01	8.3750661835e-01	5.1371214911e-01	5.1371214911e-01	6.2624067068e-03	1.0730430369e+00	1.5388142353e+00	0	1.5394692439e+00	1	0
17	506_566	5.0600000000e+02	5.6600000000e+02	15	0	1	1	2.4301757812e+00	4.1786804199e+00	5.0984704590e+02	5.5685449219e+02	3.8470458984e+00	-9.1455078125e+00	9.1455078125e+00	1.2992553711e+01	6.4962768555e+00	1.7744649202e-02	1.2330971658e-02	1.7744649202e-02	2.4079227239e+01	1.0135433878e+02	1.0135433878e+02	3.2163734362e-01	8.7423209101e-01	3.2163734362e-01	5.4136775434e-03	7.5702910231e-01	4.6833244700e+00	0	1.0523784200e+01	0	0
17	506_566	5.0600000000e+02	5.6600000000e+02	16	0	1	1	1.7485046387e+00	2.2563171387e+00	5.0984704590e+02	5.5685449219e+02	3.8470458984e+00	-9.1455078125e+00	9.1455078125e+00	1.2992553711e+01	6.4962768555e+00	2.6360357180e-02	2.1517792717e-02	2.6360357180e-02	2.3405541653e+01	9.7941686693e+01	9.7941686693e+01	3.9871287905e-01	8.6120309494e-01	3.9871287905e-01	4.8425644636e-03	7.3584903747e-01	4.5256345552e+00	0	1.0073241586e+01	0	0
17	506_566	5.0600000000e+02	5.6600000000e+02	17	0	1	1	4.2852172852e+00	8.1322631836e+00	5.1152587891e+02	5.7238372803e+02	5.5258789062e+00	6.3837280273e+00	6.3837280273e+00	1.1909606934e+01	5.9548034668e+00	2.8720524907e-01	3.3485981822e-01	3.3485981822e-01	1.9916494065e+01	2.8537314401e+01	2.8537314401e+01	6.1562815309e-01	4.4974127412e-01	4.4974127412e-01	4.7654569149e-02	6.2615654041e-01	1.3186362266e+00	1	1.6742990911e+00	0	0
17	506_566	5.0600000000e+02	5.6600000000e+02	18	0	1	1	4.2852172852e+00	8.1322631836e+00	5.0984704590e+02	5.5811364746e+02	3.8470458984e+00	-7.8863525391e+00	7.8863525391e+00	1.1733398438e+01	5.8666992188e+00	1.4524602890e-01	2.0412193239e-01	2.0412193239e-01	2.3248084680e+01	2.6531685663e+01	2.6531685663e+01	7.5078153610e-01	5.3118748963e-01	5.3118748963e-01	5.8875903487e-02	7.3089873281e-01	1.2259612581e+00	1	1.0206096619e+00	0	0
17	506_566	5.0600000000e+02	5.6600000000e+02	19	0	1	1	5.1246337891e+00	7.2928466797e+00	5.1026675415e+02	5.7364288330e+02	4.2667541504e+00	7.6428833008e+00	7.6428833008e+00	1.1909637451e+01	5.9548187256e+00	2.8874164820e-01	2.3546314240e-01	2.8874164820e-01	1.7403572369e+01	2.4124969459e+01	2.4124969459e+01	5.1980155706e-01	6.6539400816e-01	5.1980155706e-01	5.3278505802e-02	5.4715255754e-01	1.1147530650e+00	1	1.4437082410e+00	0	0
18	496_576	4.9600000000e+02	5.7600000000e+02	0	0	1	1	2.1019287109e+00	3.1999511719e+00	4.9431777954e+02	5.7406256104e+02	-1.6822204590e+00	-1.9374389648e+00	1.9374389648e+00	3.6196594238e+00	1.8098297119e+00	3.3139761537e-02	1.7365075648e-02	3.3139761537e-02	3.1905248211e+01	4.6036384671e+01	4.6036384671e+01	7.1806395426e-01	8.8185640424e-01	7.1806395426e-01	1.5774685889e-02	1.0459216090e+00	1.8835319349e+00	0	2.5243769568e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	1	0	1	1	1.6822204590e+00	2.3605041504e+00	4.9515719604e+02	5.7154431152e+02	-8.4280395508e-01	-4.4556884766e+00	4.4556884766e+00	5.2984924316e+00	2.6492462158e+00	5.3832907230e-02	2.6345105842e-02	5.3832907230e-02	3.2190307744e+01	4.4627517863e+01	4.4627517863e+01	6.7886237428e-01	8.6901506595e-01	6.7886237428e-01	2.7487801388e-02	1.0552664642e+00	1.8258895799e+00	0	2.3596845141e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	2	0	1	1	1.2625122070e+00	2.3605346680e+00	4.9389807129e+02	5.7364288330e+02	-2.1019287109e+00	-2.3571166992e+00	2.3571166992e+00	4.4590454102e+00	2.2295227051e+00	3.7577953935e-01	3.3151984215e-01	3.7577953935e-01	1.7127235990e+01	2.1184386978e+01	2.1184386978e+01	4.7327157855e-01	5.7110548019e-01	4.7327157855e-01	4.4259697199e-02	5.6146706981e-01	8.6673768323e-01	0	1.8788976967e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	3	0	1	1	2.1019287109e+00	2.3605346680e+00	4.9515719604e+02	5.7406256104e+02	-8.4280395508e-01	-1.9374389648e+00	1.9374389648e+00	2.7802429199e+00	1.3901214600e+00	5.1646196842e-01	4.6635416150e-01	5.1646196842e-01	1.5046047758e+01	1.9612928509e+01	1.9612928509e+01	3.3647251129e-01	4.4099083543e-01	3.3647251129e-01	5.0107806921e-02	4.9324131179e-01	8.0244305556e-01	0	2.5823098421e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	4	0	1	1	2.1019287109e+00	2.7802124023e+00	4.9515719604e+02	5.7322314453e+02	-8.4280395508e-01	-2.7768554688e+00	2.7768554688e+00	3.6196594238e+00	1.8098297119e+00	5.3521788120e-01	4.9877366424e-01	5.3521788120e-01	1.4785638358e+01	2.0271278278e+01	2.0271278278e+01	3.1969910860e-01	4.0971568227e-01	3.1969910860e-01	3.6444216967e-02	4.8470454013e-01	8.2937876789e-01	0	2.6760894060e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	5	0	1	1	2.1019287109e+00	2.7802124023e+00	4.9431777954e+02	5.7490197754e+02	-1.6822204590e+00	-1.0980224609e+00	1.6822204590e+00	2.7802429199e+00	1.3901214600e+00	2.7579450980e-02	1.4358940534e-02	2.7579450980e-02	3.3144014767e+01	4.9082179078e+01	4.9082179078e+01	7.0665035211e-01	8.8405167777e-01	7.0665035211e-01	1.3220510446e-02	1.0865310003e+00	2.0081475204e+00	0	2.8804214869e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	6	0	1	1	1.6822204590e+00	2.3605041504e+00	4.9389807129e+02	5.7322314453e+02	-2.1019287109e+00	-2.7768554688e+00	2.7768554688e+00	4.8787841797e+00	2.4393920898e+00	1.2355256081e-01	7.4783109128e-02	1.2355256081e-01	2.3367298084e+01	2.9509202253e+01	2.9509202253e+01	6.9336932898e-01	8.2350663096e-01	6.9336932898e-01	4.8769451678e-02	7.6602952119e-01	1.2073390474e+00	1	7.2111640810e-01	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	7	0	1	1	1.6822204590e+00	2.3605041504e+00	4.9389807129e+02	5.7364288330e+02	-2.1019287109e+00	-2.3571166992e+00	2.3571166992e+00	4.4590454102e+00	2.2295227051e+00	3.6567854881e-01	3.1565412879e-01	3.6567854881e-01	1.7259477848e+01	2.1185542681e+01	2.1185542681e+01	4.8343855143e-01	5.8640965819e-01	4.8343855143e-01	5.0024420023e-02	5.6580223798e-01	8.6678496763e-01	0	1.8283927441e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	8	0	1	1	1.2625122070e+00	1.5211181641e+00	4.9515719604e+02	5.7322314453e+02	-8.4280395508e-01	-2.7768554688e+00	2.7768554688e+00	3.6196594238e+00	1.8098297119e+00	1.6510862112e-01	1.0483521968e-01	1.6510862112e-01	2.2383260697e+01	2.7459770018e+01	2.7459770018e+01	6.6236263514e-01	7.8952633590e-01	6.6236263514e-01	6.0273401439e-02	7.3377069152e-01	1.1234886085e+00	1	8.2554310560e-01	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	9	0	1	1	1.6822204590e+00	1.9408264160e+00	4.9473748779e+02	5.7406256104e+02	-1.2625122070e+00	-1.9374389648e+00	1.9374389648e+00	3.1999511719e+00	1.5999755859e+00	4.5410612226e-01	4.0143150091e-01	4.5410612226e-01	1.5615166314e+01	1.9931167544e+01	1.9931167544e+01	3.9427265525e-01	5.0545859337e-01	3.9427265525e-01	5.2674621344e-02	5.1189822340e-01	8.1546348257e-01	0	2.2705306113e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	10	0	1	1	1.6822204590e+00	1.9408264160e+00	4.9347836304e+02	5.7406256104e+02	-2.5216369629e+00	-1.9374389648e+00	2.5216369629e+00	4.4590759277e+00	2.2295379639e+00	3.0538821220e-01	2.8368341923e-01	3.0538821220e-01	1.7330241410e+01	2.2663768865e+01	2.2663768865e+01	5.2924162149e-01	6.1509144306e-01	5.2924162149e-01	2.1704792976e-02	5.6812201743e-01	9.2726509102e-01	1	1.5269410610e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	11	0	1	1	2.1019287109e+00	2.7802124023e+00	4.9431777954e+02	5.7490197754e+02	-1.6822204590e+00	-1.0980224609e+00	1.6822204590e+00	2.7802429199e+00	1.3901214600e+00	2.8300100937e-02	1.4641328715e-02	2.8300100937e-02	3.3022786632e+01	4.8752896279e+01	4.8752896279e+01	7.0860612951e-01	8.8384296093e-01	7.0860612951e-01	1.3658772223e-02	1.0825568853e+00	1.9946752490e+00	0	2.8419292829e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	12	0	1	1	1.2625122070e+00	1.5211181641e+00	4.9515719604e+02	5.7364288330e+02	-8.4280395508e-01	-2.3571166992e+00	2.3571166992e+00	3.1999206543e+00	1.5999603271e+00	3.0727115273e-01	2.5361019373e-01	3.0727115273e-01	1.8482681712e+01	2.2591275291e+01	2.2591275291e+01	5.3762575984e-01	6.4580905437e-01	5.3762575984e-01	5.3660959005e-02	6.0590145130e-01	9.2429909002e-01	1	1.5363557637e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	13	0	1	1	1.2625122070e+00	1.5211181641e+00	4.9515719604e+02	5.7322314453e+02	-8.4280395508e-01	-2.7768554688e+00	2.7768554688e+00	3.6196594238e+00	1.8098297119e+00	2.0492716134e-01	1.3871440291e-01	2.0492716134e-01	2.1180059438e+01	2.5671786039e+01	2.5671786039e+01	6.3182042539e-01	7.5299850106e-01	6.3182042539e-01	6.6212758422e-02	6.9432720597e-01	1.0503350594e+00	1	1.0246358067e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	14	0	1	1	2.1019287109e+00	3.1999511719e+00	4.9347836304e+02	5.7406256104e+02	-2.5216369629e+00	-1.9374389648e+00	2.5216369629e+00	4.4590759277e+00	2.2295379639e+00	3.7289414555e-02	1.9677931443e-02	3.7289414555e-02	3.0854779184e+01	4.3765878213e+01	4.3765878213e+01	7.2175803408e-01	8.8005388342e-01	7.2175803408e-01	1.7611483112e-02	1.0114850095e+00	1.7906364686e+00	0	2.2589613387e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	15	0	1	1	1.6822204590e+00	2.3605041504e+00	4.9431777954e+02	5.7574139404e+02	-1.6822204590e+00	-2.5860595703e-01	1.6822204590e+00	1.9408264160e+00	9.7041320801e-01	2.1580085158e-02	1.1402294971e-02	2.1580085158e-02	3.4578880497e+01	5.3437057770e+01	5.3437057770e+01	6.7967297137e-01	8.8604409900e-01	6.7967297137e-01	1.0177790187e-02	1.1335689379e+00	2.1863229603e+00	0	3.3894941723e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	16	0	1	1	2.1019287109e+00	2.7802124023e+00	4.9431777954e+02	5.7490197754e+02	-1.6822204590e+00	-1.0980224609e+00	1.6822204590e+00	2.7802429199e+00	1.3901214600e+00	2.7820529416e-02	1.4459725469e-02	2.7820529416e-02	3.3101513575e+01	4.8967163564e+01	4.8967163564e+01	7.0732664876e-01	8.8397086039e-01	7.0732664876e-01	1.3360803947e-02	1.0851377212e+00	2.0034417775e+00	0	2.8669765070e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	17	0	1	1	1.6822204590e+00	1.9408264160e+00	4.9347836304e+02	5.7406256104e+02	-2.5216369629e+00	-1.9374389648e+00	2.5216369629e+00	4.4590759277e+00	2.2295379639e+00	2.9494193196e-01	2.7504464984e-01	2.9494193196e-01	1.7835704920e+01	2.2977987748e+01	2.2977987748e+01	5.3850331903e-01	6.2480780482e-01	5.3850331903e-01	1.9897282124e-02	5.8469218180e-01	9.4012103756e-01	1	1.4747096598e+00	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	18	0	1	1	2.1019287109e+00	3.1999511719e+00	4.9389807129e+02	5.7322314453e+02	-2.1019287109e+00	-2.7768554688e+00	2.7768554688e+00	4.8787841797e+00	2.4393920898e+00	1.4476387203e-01	9.4859160483e-02	1.4476387203e-01	2.2392774755e+01	2.8060171311e+01	2.8060171311e+01	6.7866618931e-01	8.0223008245e-01	6.7866618931e-01	4.9904711545e-02	7.3408258250e-01	1.1480534177e+00	1	7.5976405000e-01	1	0
18	496_576	4.9600000000e+02	5.7600000000e+02	19	0	1	1	1.6822204590e+00	1.9408264160e+00	4.9515719604e+02	5.7364288330e+02	-8.4280395508e-01	-2.3571166992e+00	2.3571166992e+00	3.1999206543e+00	1.5999603271e+00	2.9239368439e-01	2.4749504030e-01	2.9239368439e-01	1.8587164464e+01	2.2887806086e+01	2.2887806086e+01	5.4984599352e-01	6.5156359971e-01	5.4984599352e-01	4.4898644090e-02	6.0932661719e-01	9.3643134644e-01	1	1.4619684219e+00	1	1
19	486_586	4.8600000000e+02	5.8600000000e+02	0	0	1	1	6.3720397949e+00	7.8653259277e+00	4.7962796021e+02	5.8917211914e+02	-6.3720397949e+00	3.1721191406e+00	6.3720397949e+00	9.5441589355e+00	4.7720794678e+00	1.2437178195e-01	1.3521790504e-02	1.2437178195e-01	3.8658013810e+01	4.4693617989e+01	4.4693617989e+01	6.7730049789e-01	8.9844858646e-01	6.7730049789e-01	1.1084999144e-01	1.2899572398e+00	1.7119771732e+00	0	2.0342204950e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	1	0	1	1	7.2114562988e+00	1.0383575439e+01	4.9179953003e+02	5.9001153564e+02	5.7995300293e+00	4.0115356445e+00	5.7995300293e+00	9.8110656738e+00	4.9055328369e+00	1.3380748034e-01	1.5060175210e-02	1.3380748034e-01	3.8206127729e+01	4.3412464500e+01	4.3412464500e+01	6.7070811987e-01	8.9697594568e-01	6.7070811987e-01	1.1874730512e-01	1.2748785106e+00	1.6629029289e+00	0	1.8940083684e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	2	0	1	1	3.8537902832e+00	7.4456481934e+00	4.9179953003e+02	5.8959185791e+02	5.7995300293e+00	3.5918579102e+00	5.7995300293e+00	9.3913879395e+00	4.6956939697e+00	5.1097130775e-01	2.9772347212e-01	5.1097130775e-01	2.5067532264e+01	1.9209983656e+01	2.5067532264e+01	3.1392514706e-01	6.0841774940e-01	3.1392514706e-01	2.1324783564e-01	8.3646420340e-01	7.3583332469e-01	0	2.5548565388e+00	1	1
19	486_586	4.8600000000e+02	5.8600000000e+02	3	0	1	1	5.1129150391e+00	8.7047729492e+00	4.7920825195e+02	5.8875244141e+02	-6.7917480469e+00	2.7524414062e+00	6.7917480469e+00	9.5441894531e+00	4.7720947266e+00	5.1566594839e-01	4.0965709090e-01	5.1566594839e-01	1.4019098921e+01	1.8930760111e+01	1.8930760111e+01	3.1565469503e-01	5.0355777144e-01	3.1565469503e-01	1.0600885749e-01	4.6779532538e-01	7.2513774092e-01	0	2.5783297420e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	4	0	1	1	5.1129150391e+00	8.7047729492e+00	4.7794912720e+02	5.8791302490e+02	-8.0508728027e+00	1.9130249023e+00	8.0508728027e+00	9.9638977051e+00	4.9819488525e+00	5.1763367653e-01	4.8566484451e-01	5.1763367653e-01	1.3454506632e+01	2.5161047697e+01	2.5161047697e+01	3.1644570827e-01	4.2820829153e-01	3.1644570827e-01	3.1968832016e-02	4.4895576692e-01	9.6378725307e-01	0	2.5881683826e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	5	0	1	1	5.5326232910e+00	6.6061706543e+00	4.9347836304e+02	5.8707354736e+02	7.4783630371e+00	1.0735473633e+00	7.4783630371e+00	8.5519104004e+00	4.2759552002e+00	5.3945433348e-02	3.2899964601e-02	5.3945433348e-02	3.6334064101e+01	5.0219488370e+01	5.0219488370e+01	7.2550557926e-01	8.7173248455e-01	7.2550557926e-01	2.1045468748e-02	1.2124106858e+00	1.9236441713e+00	0	2.6389833467e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	6	0	1	1	5.1129150391e+00	8.7047729492e+00	4.7878854370e+02	5.9001153564e+02	-7.2114562988e+00	4.0115356445e+00	7.2114562988e+00	1.1222991943e+01	5.6114959717e+00	2.1319635212e-01	6.0395184904e-02	2.1319635212e-01	2.9776051897e+01	2.8707758027e+01	2.9776051897e+01	6.1957590282e-01	8.5429626331e-01	6.1957590282e-01	1.5280116722e-01	9.9358011265e-01	1.0996430508e+00	0	1.5280116722e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	7	0	1	1	5.1129150391e+00	8.7047729492e+00	4.9305865479e+02	5.8959185791e+02	7.0586547852e+00	3.5918579102e+00	7.0586547852e+00	1.0650512695e+01	5.3252563477e+00	3.9907839894e-01	2.8685924411e-01	3.9907839894e-01	1.7329702927e+01	1.9533272510e+01	1.9533272510e+01	4.2302110791e-01	6.1496338248e-01	4.2302110791e-01	1.1221915483e-01	5.7826498442e-01	7.4821681841e-01	0	1.9953919947e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	8	0	1	1	6.3720397949e+00	1.0383575439e+01	4.7710971069e+02	5.9001153564e+02	-8.8902893066e+00	4.0115356445e+00	8.8902893066e+00	1.2901824951e+01	6.4509124756e+00	1.8059363961e-01	9.2445015907e-02	1.8059363961e-01	2.1114992504e+01	2.6202121259e+01	2.6202121259e+01	6.5528741479e-01	8.2520705462e-01	6.5528741479e-01	8.8148623705e-02	7.0457415589e-01	1.0036652995e+00	1	9.0296819806e-01	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	9	0	1	1	5.1129150391e+00	8.2850341797e+00	4.7920825195e+02	5.8959185791e+02	-6.7917480469e+00	3.5918579102e+00	6.7917480469e+00	1.0383605957e+01	5.1918029785e+00	5.3383594751e-01	4.0012219548e-01	5.3383594751e-01	1.4801750580e+01	1.8605299457e+01	1.8605299457e+01	2.9465854168e-01	5.1223298907e-01	2.9465854168e-01	1.3371375203e-01	4.9391118270e-01	7.1267105698e-01	0	2.6691797376e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	10	0	1	1	5.1129150391e+00	9.1244506836e+00	4.7878854370e+02	5.8917211914e+02	-7.2114562988e+00	3.1721191406e+00	7.2114562988e+00	1.0383575439e+01	5.1917877197e+00	3.7507224083e-01	2.5666424632e-01	3.7507224083e-01	2.3795937812e+01	2.3656390272e+01	2.3795937812e+01	4.5985722542e-01	6.5692731738e-01	4.5985722542e-01	1.1840799451e-01	7.9403309256e-01	9.0615174981e-01	0	1.8753612041e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	11	0	1	1	5.5326232910e+00	7.0259094238e+00	4.9347836304e+02	5.9001153564e+02	7.4783630371e+00	4.0115356445e+00	7.4783630371e+00	1.1489898682e+01	5.7449493408e+00	4.2371872813e-02	1.3555592857e-02	4.2371872813e-02	3.5602018973e+01	4.8817439014e+01	4.8817439014e+01	7.3987716064e-01	8.9177983347e-01	7.3987716064e-01	2.8816279955e-02	1.1879834890e+00	1.8699390430e+00	0	2.4855401227e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	12	0	1	1	5.1129150391e+00	8.7047729492e+00	4.7878854370e+02	5.8959185791e+02	-7.2114562988e+00	3.5918579102e+00	7.2114562988e+00	1.0803314209e+01	5.4016571045e+00	3.9038479328e-01	2.7575016022e-01	3.9038479328e-01	2.2184457245e+01	2.2212256678e+01	2.2212256678e+01	4.4049698114e-01	6.3680624962e-01	4.4049698114e-01	1.1463463306e-01	7.4026051556e-01	8.5083459585e-01	0	1.9519239664e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	13	0	1	1	6.3720397949e+00	1.0383575439e+01	4.7794912720e+02	5.8959185791e+02	-8.0508728027e+00	3.5918579102e+00	8.0508728027e+00	1.1642730713e+01	5.8213653564e+00	2.2734330595e-01	1.2565416098e-01	2.2734330595e-01	1.9910708910e+01	2.3902534021e+01	2.3902534021e+01	6.1143179238e-01	7.9227310419e-01	6.1143179238e-01	1.0168914497e-01	6.6438910269e-01	9.1558022078e-01	0	1.1367165297e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	14	0	1	1	6.3720397949e+00	1.0383575439e+01	4.7962796021e+02	5.8917211914e+02	-6.3720397949e+00	3.1721191406e+00	6.3720397949e+00	9.5441589355e+00	4.7720794678e+00	1.5409635007e-01	2.0038239658e-02	1.5409635007e-01	3.6884092972e+01	3.9661236206e+01	3.9661236206e+01	6.5908725560e-01	8.9281237870e-01	6.5908725560e-01	1.3405811042e-01	1.2307642859e+00	1.5192131249e+00	0	1.4834660711e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	15	0	1	1	5.5326232910e+00	6.6061706543e+00	4.9431777954e+02	5.8497503662e+02	8.3177795410e+00	-1.0249633789e+00	8.3177795410e+00	9.3427429199e+00	4.6713714600e+00	3.9033889771e-02	2.2077290341e-02	3.9033889771e-02	4.0632265724e+01	5.9534345474e+01	5.9534345474e+01	6.9744181633e-01	8.8101551123e-01	6.9744181633e-01	1.6956599429e-02	1.3558349272e+00	2.2804473001e+00	0	3.6584208575e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	16	0	1	1	5.5326232910e+00	7.0259094238e+00	4.9347836304e+02	5.8917211914e+02	7.4783630371e+00	3.1721191406e+00	7.4783630371e+00	1.0650482178e+01	5.3252410889e+00	4.5115053654e-02	1.6092188656e-02	4.5115053654e-02	3.5949452252e+01	4.9323840817e+01	4.9323840817e+01	7.3659604788e-01	8.8916604966e-01	7.3659604788e-01	2.9022864997e-02	1.1995767922e+00	1.8893366296e+00	0	2.5409617988e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	17	0	1	1	5.1129150391e+00	9.1244506836e+00	4.7878854370e+02	5.8917211914e+02	-7.2114562988e+00	3.1721191406e+00	7.2114562988e+00	1.0383575439e+01	5.1917877197e+00	3.8720548153e-01	2.1884319186e-01	3.8720548153e-01	2.5603104020e+01	2.2066195069e+01	2.5603104020e+01	4.4760113955e-01	6.9479355216e-01	4.4760113955e-01	1.6836228967e-01	8.5433539223e-01	8.4523974468e-01	0	1.9360274076e+00	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	18	0	1	1	6.3720397949e+00	9.9638977051e+00	4.7836883545e+02	5.8917211914e+02	-7.6311645508e+00	3.1721191406e+00	7.6311645508e+00	1.0803283691e+01	5.4016418457e+00	1.9189219177e-01	1.1229604483e-01	1.9189219177e-01	2.4984149553e+01	3.0222238021e+01	3.0222238021e+01	6.5044899285e-01	8.0244499445e-01	6.5044899285e-01	7.9596146941e-02	8.3368185322e-01	1.1576548050e+00	1	9.5946095884e-01	1	0
19	486_586	4.8600000000e+02	5.8600000000e+02	19	0	1	1	5.1129150391e+00	8.7047729492e+00	4.7962796021e+02	5.8917211914e+02	-6.3720397949e+00	3.1721191406e+00	6.3720397949e+00	9.5441589355e+00	4.7720794678e+00	4.1544699669e-01	2.6522752643e-01	4.1544699669e-01	2.5542236112e+01	2.2924901076e+01	2.5542236112e+01	4.1551524401e-01	6.4631679654e-01	4.1551524401e-01	1.5021947026e-01	8.5230432567e-01	8.7813225034e-01	0	2.0772349834e+00	1	0
